4.565955638885498	-0.41705524921417236	-3.3840770721435547	-4.539183616638184	-0.03807714581489563	2.6470396518707275	0.9477437734603882	-2.0368120670318604	-4.40025520324707	-1.6820870637893677	2.30888295173645	-0.36075523495674133	2.2209863662719727	-0.3347914218902588	-0.14434422552585602	2.308785915374756	4.184578895568848	-0.9808553457260132	0.5530390739440918	1.8038535118103027	-4.955695152282715	-3.2533113956451416	2.143781900405884	-1.361421823501587	-0.07106949388980865	7.891151428222656	2.2563745975494385	-1.5929559469223022	-2.5545079708099365	-1.1174983978271484	0.5637868046760559	-2.7184195518493652	0.28976941108703613	2.653266668319702	5.128785610198975	-3.9472293853759766	0.24258528649806976	-4.347885608673096	-0.03685793653130531	-3.5990395545959473	0.8609691858291626	4.119239807128906	-2.168012857437134	1.4815565347671509	2.601529359817505	2.552903175354004	0.7590526938438416	-8.051961898803711	3.460960865020752	-5.025452613830566	3.6182284355163574	-2.740453004837036	-4.7415995597839355	2.421757698059082	0.39579546451568604	0.1462058275938034	0.0035874228924512863	0.7193564176559448	3.2084710597991943	3.002995014190674	1.1198718547821045	1.5104329586029053	-1.5125421285629272	0.6792302131652832	-2.7002058029174805	0.5951510667800903	2.875253915786743	1.806809902191162	-2.9008593559265137	0.09150639176368713	-2.3438918590545654	-1.3818011283874512	-4.324852466583252	3.8292720317840576	0.04571034014225006	-1.0672873258590698	0.8803195357322693	-1.418733835220337	-0.4811200201511383	1.1083686351776123	0.00751645490527153	-5.3930792808532715	0.20533886551856995	-2.31782865524292	-1.6963118314743042	-1.7257535457611084	-6.725685119628906	-0.1041625365614891	-2.0502254962921143	0.4230313003063202	3.2517547607421875	4.087139129638672	0.05219319835305214	1.5641167163848877	-2.5241355895996094	2.177938938140869	-2.744659900665283	-0.6672545671463013	3.567183494567871	-1.614856481552124	0.8641029596328735	-4.373043060302734	0.34711718559265137	-3.451228618621826	-3.475593328475952	0.392555296421051	1.5940191745758057	-4.227711200714111	-2.030858039855957	0.4595281481742859	3.308384895324707	-2.282317876815796	1.7307168245315552	-0.30854418873786926	0.46265092492103577	3.2148842811584473	-2.279628038406372	-4.471858501434326	1.7709248065948486	-2.2132949829101562	-6.37591552734375	2.3686814308166504	2.0058209896087646	2.015263795852661	0.10596185177564621	-1.8224835395812988	-2.2231216430664062	-3.894092082977295	1.738325834274292	2.6012983322143555	-2.5820300579071045	5.08587646484375	1.076430320739746	-0.2807949185371399	4.287940502166748	2.832463502883911	-1.39201819896698	2.7096638679504395	-0.6874178051948547	0.44760414958000183	0.6048335433006287	-0.8841339349746704	0.34948551654815674	2.194281578063965	-1.4415695667266846	-0.7396270632743835	-2.413609266281128	-1.3285362720489502	-0.7245097756385803	0.7922081351280212	1.5966150760650635	-1.9138951301574707	3.497868299484253	-3.730647563934326	1.2917128801345825	-1.1411874294281006	-0.7196514010429382	1.1491267681121826	-2.647205352783203	-0.030730867758393288	2.3640756607055664	4.180445194244385	2.633836507797241	-2.1754183769226074	-0.6339893341064453	-3.0483875274658203	0.6569350957870483	-0.21612747013568878	4.635721206665039	-4.73798131942749	-5.012959957122803	-1.0128986835479736	0.8717435598373413	1.2874995470046997	-4.011094093322754	4.952094554901123	0.18688876926898956	-3.76125168800354	1.0640181303024292	-0.5958017706871033	1.1764243841171265	2.244509696960449	0.706812858581543	2.1046743392944336	-3.750781297683716	0.8730534315109253	1.9406007528305054	-2.4316909313201904	-0.6977212429046631	0.4443191885948181	-2.0084517002105713	1.10439932346344	-0.9452435374259949	0.29863405227661133	4.792144298553467	-0.2986154556274414	1.9708099365234375	-2.676337242126465	0.9719319343566895	0.7896302938461304	0.00018438172992318869	-3.6511595249176025	0.8424544930458069	-3.0511178970336914	-1.4650217294692993	2.3980188369750977	-2.738719940185547	1.6360881328582764	0.30429789423942566	-1.0257480144500732	-4.779322147369385	0.9336858987808228	-1.9115781784057617	4.988173007965088	0.46234065294265747	1.5215927362442017	0.2774605453014374	0.5372164845466614	3.9252512454986572	-1.636490821838379	3.5075371265411377	-0.8448197245597839	-0.3272393047809601	3.1977624893188477	2.7421071529388428	1.5041017532348633	2.137646198272705	6.634479522705078	1.9326276779174805	-1.5863995552062988	2.740206003189087	-0.1232907846570015	-2.009993314743042	-1.5747711658477783	2.881852626800537	-2.9545459747314453	1.511561632156372	2.9526126384735107	0.342114120721817	3.294276714324951	-1.4071986675262451	-2.5240421295166016	0.000808602839242667	-2.1925482749938965	0.838050127029419	-0.06108241528272629	-1.15187406539917	-0.7119718194007874	3.500162124633789	-2.9750452041625977	9.468822479248047	-1.7328983545303345	-1.6560649871826172	-1.0607472658157349	1.2429362535476685	-0.3899975121021271	-3.3341667652130127	1.31365168094635	-0.5182966589927673	-1.3139616250991821	1.7027959823608398	-0.47519415616989136	1.1121066808700562	-0.4829656481742859	-0.9471685886383057	2.950716972351074	3.6610405445098877	0.1616644263267517	-3.689685344696045	0.016039373353123665	-0.6797897815704346	-3.056572198867798	4.658503532409668	1.8164501190185547	1.0415313243865967	1.0632305145263672	-5.058189392089844	0.8161420226097107	0.49171438813209534	3.8145124912261963	-2.263786792755127	2.2563958168029785	-0.9980827569961548	-0.3736366033554077	3.7588768005371094	-3.654782772064209	-0.9642642140388489	-2.419299364089966	-1.8760499954223633	0.06999591737985611	1.533778429031372	2.971466064453125	1.2083065509796143	0.39749675989151	-1.0756018161773682	-0.3594459593296051	0.942423403263092	2.440006732940674	0.6879170536994934	0.3571128249168396	-0.5673590302467346	0.20443160831928253	0.503225564956665	-1.1895232200622559	-2.662656307220459	1.4717841148376465	5.945131301879883	-0.29530155658721924	-2.2976675033569336	-2.256862163543701	-1.2712974548339844	-1.9110069274902344	0.024570219218730927	-1.2038846015930176	0.3102497160434723	-0.6802038550376892	-0.40823131799697876	-1.4398679733276367	-1.151680588722229	1.2041774988174438	-1.0885053873062134	2.1414337158203125	-0.9933314323425293	-1.534715175628662	2.704906940460205	0.3247205913066864	-6.946390151977539	-5.0422682762146	1.3209710121154785	-4.3590216636657715	0.1255495548248291	-4.8280487060546875	1.353139042854309	-0.307861328125	2.5028226375579834	-0.553697943687439	-0.6340766549110413	5.720405101776123	-0.0026246856432408094	0.1881246417760849	-2.795987606048584	4.190847873687744	1.1135419607162476	-2.7256815433502197	4.1133294105529785	-1.522969126701355	-2.3180043697357178	3.0059123039245605	1.376548171043396	-4.55936336517334	-0.7418505549430847	-0.06998930126428604	-1.0180248022079468	3.401930570602417	-2.3536558151245117	1.0039335489273071	0.6996238231658936	-4.832392692565918	0.48427101969718933	3.748105525970459	-1.5457655191421509	-3.4013657569885254	-2.1297073364257812	2.0629003047943115	0.25129181146621704	2.0389413833618164	-3.959089517593384	1.9371734857559204	0.7369265556335449	-0.39887893199920654	-2.818330764770508	5.556939601898193	-0.35467228293418884	0.40257424116134644	2.5570592880249023	1.2865554094314575	0.06594464182853699	1.9374665021896362	2.696220874786377	1.0110498666763306	1.7342915534973145	-2.268064498901367	-1.8615520000457764	-1.8198678493499756	-3.301800489425659	2.5158517360687256	-3.5204033851623535	-0.2069665640592575	-3.5398643016815186	2.4644949436187744	-1.0655293464660645	1.0732309818267822	0.8460819721221924	-1.4476146697998047	0.035388149321079254	-3.2508678436279297	-2.2388360500335693	-4.526376724243164	37.86394119262695	2.734563112258911	2.742591619491577	-0.8958863019943237	2.0437021255493164	1.382760763168335	-1.4178037643432617	-0.11925289779901505	-3.781290054321289	1.4034507274627686	2.139627456665039	0.7140312194824219	-5.804040431976318	1.2718454599380493	-0.3863590657711029	-1.8635408878326416	3.190300703048706	3.981215476989746	-2.978520393371582	-1.609262228012085	-1.1538234949111938	-0.25932490825653076	-0.7630585432052612	-0.3368295729160309	0.6594673991203308	-1.3857440948486328	3.466461181640625	-0.48344695568084717	1.1768832206726074	1.5394668579101562	0.9488179087638855	-3.5667288303375244	3.0490972995758057	2.52524995803833	1.5239946842193604	-0.897041916847229	-0.08132770657539368	4.517818450927734	3.805750608444214	1.7139769792556763	-3.729764461517334	-2.0527493953704834	7.060007572174072	0.25724726915359497	0.7943780422210693	-1.4048840999603271	-1.506620168685913	2.5270261764526367	-37.65761184692383	0.7500460147857666	0.9441342353820801	3.327775001525879	-0.6895536780357361	-1.689497947692871	-1.9913815259933472	-3.402534008026123	1.428484320640564	-2.588446617126465	-0.49627697467803955	10.772884368896484	3.630807876586914	0.02677125111222267	-0.6184953451156616	-1.9549908638000488	-0.5174431800842285	-1.5849510431289673	1.125905156135559	-2.100900650024414	0.09195217490196228	-2.45139217376709	-1.776197910308838	1.1825189590454102	-4.422365665435791	-1.8053412437438965	1.061241865158081	0.7272342443466187	1.0928951501846313	-7.5343241691589355	1.6565886735916138	-4.698764324188232	-1.6164131164550781	2.833296775817871	-3.1256966590881348	0.580250084400177	3.358206272125244	4.2518768310546875	1.0382405519485474	-1.5245766639709473	0.5790219306945801	-1.4511834383010864	2.8165411949157715	2.9927117824554443	-5.302830219268799	-0.8290664553642273	-1.2168309688568115	1.1434378623962402	-2.2312424182891846	-1.9718087911605835	4.226672649383545	-1.6697149276733398	2.2631258964538574	-1.5265538692474365	-1.3691630363464355	-2.4612832069396973	4.03842830657959	-0.3601680397987366	-4.496692657470703	3.3610920906066895	0.10109081864356995	-2.369405746459961	-4.3449578285217285	-4.786245822906494	0.055100854486227036	-3.6735198497772217	-4.5050048828125	-0.23397810757160187	-1.6203032732009888	-4.326700687408447	2.0910396575927734	2.5831520557403564	-0.9687819480895996	-1.425170660018921	1.0067683458328247	2.7475430965423584	-0.3372510075569153	0.062474679201841354	-1.6984859704971313	0.8232908248901367	4.406978607177734	-2.4015746116638184	-3.6754581928253174	1.8316556215286255	4.600834369659424	2.3394277095794678	1.417754888534546	4.3936944007873535	-0.22042380273342133	-2.1372594833374023	0.8071483969688416	-1.8121726512908936	0.2244449406862259	-0.9261326193809509	1.728448510169983	-1.9387565851211548	-2.8205320835113525	2.1551008224487305	-0.727299153804779	2.0644097328186035	-2.110506057739258	1.6834814548492432	-0.331919401884079	2.1461222171783447	-1.4404546022415161	1.021774172782898	-1.1252758502960205	-1.3517897129058838	0.601738691329956	0.810546338558197	5.0953240394592285	-3.9174978733062744	-0.3789306581020355	1.5903277397155762	-1.5123193264007568	-0.1493351012468338	-0.792038083076477	-0.7541438937187195	-1.8122003078460693	-0.22646309435367584	-2.7324106693267822	1.464779019355774	-1.054946780204773	1.0575731992721558	-0.407802551984787	-3.7310991287231445	-0.9502501487731934	5.769946575164795	-3.6187660694122314	-1.2429380416870117	-2.1249189376831055	1.0700632333755493	-0.1481122523546219	2.5819153785705566	-2.743058681488037	-0.2830889821052551	-1.8215514421463013	13.3755464553833	2.33437442779541	-1.7258939743041992	-1.2345964908599854	-3.8428750038146973	1.891953706741333	-0.4079093337059021	3.6204755306243896	-3.3510875701904297	1.3919007778167725	0.5796882510185242	-2.743299722671509	0.7174103856086731	2.984675884246826	-5.031420707702637	-0.5492140650749207	-0.9174243807792664	0.2347497045993805	0.8009744882583618	0.2813892364501953	6.187590599060059	-0.5569812655448914	0.9682338833808899	-1.529495358467102	-0.8766692280769348	1.1478157043457031	2.5271809101104736	-2.630908727645874	3.6737685203552246	-1.227933645248413	-1.1798756122589111	-2.7571799755096436	-0.5335596203804016	-1.8135501146316528	-4.335033416748047	2.6982369422912598	-3.239835023880005	2.778599262237549	-0.3004738986492157	-2.607794761657715	3.458115577697754	0.37150806188583374	1.2425756454467773	-7.275394439697266	-2.3806874752044678	-1.255232572555542	2.963507652282715	0.02735266089439392	3.811415672302246	3.9289519786834717	-0.018933674320578575	4.355238914489746	1.7713536024093628	-5.695093631744385	2.1704628467559814	-1.9309344291687012	-1.9389430284500122	-0.11769314110279083	3.740790843963623	0.21021193265914917	-0.2558795213699341	-4.449275016784668	-0.4442206025123596	7.065934658050537	2.154977798461914	0.6166059374809265	-2.683642864227295	1.462446928024292	-0.2131175547838211	0.32498055696487427	3.1212286949157715	0.795129120349884	-0.778795599937439	-0.4409733712673187	0.7260819673538208	0.12105999141931534	-0.4907689392566681	0.7976505756378174	2.5717639923095703	-1.6911811828613281	-1.5915247201919556	2.2231051921844482	0.29012396931648254	2.2157275676727295	0.6920072436332703	-0.5886576175689697	1.1809108257293701	0.46504834294319153	-0.5788117051124573	2.607675790786743	-5.445051193237305	2.5550029277801514	6.179288864135742	1.2929197549819946	2.695554494857788	-2.7048208713531494	-0.3940989375114441	-0.9611609578132629	-5.190080642700195	0.2714839279651642	-1.9289957284927368	1.5708982944488525	-6.121374130249023	3.8827643394470215	-0.8850824236869812	-2.6275789737701416	0.11495442688465118	1.5920294523239136	0.7056479454040527	-4.306601524353027	-2.126272678375244	-3.1785850524902344	-1.4919681549072266	-1.7722936868667603	-2.0192010402679443	-4.252574920654297	7.089865207672119	-4.679226398468018	-9.284038543701172	0.7224060893058777	0.9645168781280518	0.032973889261484146	2.125626802444458	0.4939711093902588	-0.2342415750026703	1.6661134958267212	-1.1231439113616943	-2.5424282550811768	1.9962592124938965	-1.4298518896102905	-0.5144973397254944	0.3260762095451355	0.9925817847251892	2.7029826641082764	-3.8308310508728027	0.4754866063594818	-3.534454107284546	-1.9966341257095337	-0.5208867192268372	-0.6991791725158691	-3.6980040073394775	2.6263318061828613	1.7426626682281494	-0.16710686683654785	-1.5960214138031006	-4.073265075683594	-2.8710505962371826	5.243695259094238	0.9207467436790466	-1.263301134109497	-1.1164075136184692	2.8279666900634766	-3.0447096824645996	-1.7500725984573364	0.2530004382133484	5.251928329467773	-0.3771555721759796	5.6431403160095215	-0.6563867330551147	4.7827558517456055	-0.15305404365062714	-1.79118812084198	-4.533314228057861	1.6810500621795654	1.069031834602356	-1.080994725227356	0.668846070766449	6.028088569641113	-1.0170724391937256	-0.6961210370063782	1.1127537488937378	0.10923206806182861	-10.47571849822998	1.536873698234558	0.4709126353263855	-5.173482894897461	-1.9842681884765625	-0.7026488184928894	-1.3168405294418335	5.102410316467285	-0.32957568764686584	0.5014309883117676	0.7941734790802002	0.20324645936489105	-1.3491294384002686	0.9733536243438721	-1.8279989957809448	-4.097940921783447	-1.4595516920089722	-0.04753393679857254	-0.6309014558792114	0.8472541570663452	-8.744534492492676	-3.183070659637451	0.5218231081962585	4.2153639793396	3.7685163021087646	-3.7234301567077637	0.724048912525177	-6.1360578536987305	-7.754332542419434	1.4286627769470215	1.1009808778762817	-4.07976770401001	-3.9874966144561768	2.931819200515747	0.21801987290382385	-1.9778964519500732	0.26844727993011475	1.6514986753463745	-0.8052543997764587	-1.8467131853103638	3.608119487762451	-1.1348096132278442	6.075491428375244	-2.020843029022217	-0.0626726821064949	2.456491708755493	1.4006714820861816	2.8418614864349365	0.7627742886543274	0.1989205777645111	2.319301128387451	-0.030697625130414963	-3.8951027393341064	2.4981181621551514	1.5244966745376587	1.8154034614562988	3.0661416053771973	-0.25524047017097473	0.5414357781410217	-3.0265965461730957	4.128810405731201	-1.9349610805511475	-5.472384929656982	-3.2978479862213135	0.6941438913345337	0.07071870565414429	0.020163901150226593	-1.5402107238769531	0.025379884988069534	2.0148825645446777	3.2061707973480225	1.8079042434692383	-4.0150980949401855	-0.778469979763031	2.946305513381958	1.965692400932312	3.3172879219055176	0.6787775754928589	0.4124163091182709	-1.3445038795471191	3.7414119243621826	-3.081702947616577	-2.2797629833221436	-0.10847728699445724	-1.9602794647216797	0.8225025534629822	1.351495623588562	-0.9164299964904785	-1.876952886581421	-2.6313507556915283	0.6310446858406067	-1.7895573377609253	-2.282621383666992	3.361358404159546	2.7431914806365967	0.9023434519767761	3.1541216373443604	1.249864935874939	-1.43130624294281	6.389354705810547	2.1192495822906494	1.4782838821411133	0.784997820854187	-2.6873795986175537	-1.1339025497436523	2.511892557144165	0.3531320095062256	5.953583717346191	-1.7488353252410889	1.7630470991134644	-0.3300390839576721	-4.406176567077637	-0.7547868490219116	3.166506052017212	3.4307196140289307	-0.1660279631614685	-2.4379351139068604	1.06454336643219	0.4514105021953583	-4.7570271492004395	-0.7036638855934143	-0.5253158211708069	1.384768009185791	0.18394358456134796	-0.9331221580505371	0.9321497678756714	-1.3705029487609863	1.413662314414978	-1.032457709312439	-3.884394407272339	1.706586241722107	-1.4729204177856445	-2.9866738319396973	0.3176656663417816	-5.347226619720459	-1.7827236652374268	-1.2683840990066528	0.700273334980011	1.9588345289230347	5.943815231323242	3.082792043685913	-2.3038814067840576	0.9958204030990601	-2.3748841285705566	4.2971272468566895	1.468703031539917	0.5503943562507629	1.019657850265503	2.451901435852051	2.251171588897705	0.8498713374137878	-0.3366829454898834	0.35616037249565125	1.8827567100524902	2.725979804992676	3.5912134647369385	-3.144559621810913	-2.5867867469787598	-0.24125121533870697	1.6383254528045654	-2.0269274711608887	3.5294547080993652	0.4779064953327179	1.9448529481887817	-1.152135968208313	-0.010179166682064533	-0.9386734962463379	-1.0904265642166138	1.6546282768249512	-4.1746063232421875	1.1970155239105225	-4.24630880355835	1.1695432662963867	-0.4384961426258087	-4.101826190948486	-2.2016923427581787	-0.9425087571144104	-0.26860862970352173	0.1360408365726471	-0.18538370728492737	2.432480573654175	0.5385854244232178	-2.062429189682007	0.6256223320960999	4.2691545486450195	-3.417910575866699	-0.3390710651874542	1.1606487035751343	-0.13313865661621094	0.9603310227394104	1.1708006858825684	-0.1898985058069229	-0.9526997804641724	1.197340726852417	1.854184627532959	3.9295248985290527	1.609128475189209	1.4692355394363403	-0.05220554396510124	-3.7805731296539307	1.8150243759155273	0.3512933850288391	9.08306884765625	1.0067075490951538	0.5069743990898132	-3.1126391887664795	0.11178275942802429	-2.888529062271118	1.2067631483078003	2.8596839904785156	0.38820886611938477	-1.9626809358596802	-0.3628515601158142	1.1716572046279907	-6.519357204437256	-1.8172436952590942	-3.2822985649108887	-2.400424003601074	1.1012359857559204	0.035992708057165146	-0.7415415048599243	-3.2686777114868164	-0.8164483308792114	0.5394139885902405	-0.8090242743492126	2.4393489360809326	-2.1458613872528076	-2.7201430797576904	-2.266308546066284	2.2417380809783936	-0.2573094964027405	2.03238582611084	-3.6513965129852295	4.493053436279297	-3.841677665710449	-4.82324743270874	-0.4353538751602173	-0.28153568506240845	-1.087094783782959	0.5225080251693726	-0.8997337818145752	-1.8901976346969604	0.6864014863967896	0.5009338855743408	-1.6441901922225952	-1.5357003211975098	0.2296156883239746	-1.807663083076477	1.1396465301513672	3.3142502307891846	-6.976978302001953	1.49813711643219	-0.9484226703643799	1.2643458843231201	4.373682975769043	3.5031113624572754	-2.1230592727661133	1.6104509830474854	0.48497772216796875	-3.635622978210449	-2.573241949081421	0.40673714876174927	0.29556846618652344	-3.6939163208007812	-4.59763240814209	2.5907628536224365	-4.651154041290283	0.3517005145549774	3.4857962131500244
